date,code,settlement_month,par_value,capital_stock,listed_stock,credit_rate,year_highest,year_lowest,market_cap,ROE,EPS,foreign_rate,sub_price,PER,PBR,EV,BPS,gross_profit,operation_income,net_income,250highest,250lowest,upper_limit,lower_limit,standard_price,250highest_date,250lowest_date,250lowest_rate,trading_rate,outstanding_stock,outstanding_rate,회사명,종목코드,업종,주요제품,상장일
20231011,155660,12,500.0,80.0,16000.0,1.77,6480.0,4240.0,701.0,12.8,1502.0,0.65,3020.0,2.92,0.35,3.31,12480.0,3675.0,358.0,245.0,6700.0,4240.0,5620.0,3030.0,4325.0,20221122,20230726,3.3,127.0,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231012,155660,12,500.0,80.0,16000.0,1.75,6480.0,4240.0,715.0,12.8,1502.0,0.68,3060.0,2.98,0.36,3.35,12480.0,3675.0,358.0,245.0,6700.0,4240.0,5690.0,3070.0,4380.0,20221122,20230726,5.42,32.42,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231013,155660,12,500.0,80.0,16000.0,1.75,6480.0,4240.0,698.0,12.8,1502.0,0.69,3120.0,2.9,0.35,3.31,12480.0,3675.0,358.0,245.0,6700.0,4240.0,5810.0,3130.0,4470.0,20221122,20230726,2.83,155.12,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231017,155660,12,500.0,80.0,16000.0,1.75,6480.0,4240.0,703.0,12.8,1502.0,0.68,3050.0,2.93,0.35,3.32,12480.0,3675.0,358.0,245.0,6700.0,4240.0,5660.0,3055.0,4360.0,20221122,20230726,3.66,146.94,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231018,155660,12,500.0,80.0,16000.0,1.75,6480.0,4240.0,695.0,12.8,1502.0,0.69,3060.0,2.89,0.35,3.3,12480.0,3675.0,358.0,245.0,6700.0,4240.0,5680.0,3065.0,4375.0,20221122,20230726,2.48,81.59,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231019,155660,12,500.0,80.0,16000.0,1.7,6480.0,4200.0,673.0,12.8,1502.0,0.69,3040.0,2.8,0.34,3.25,12480.0,3675.0,358.0,245.0,6700.0,4200.0,5640.0,3045.0,4345.0,20221122,20231019,0.12,298.58,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231022,155660,12,500.0,80.0,16000.0,1.7,6480.0,4100.0,671.0,12.8,1502.0,0.62,2940.0,2.79,0.34,3.25,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5460.0,2945.0,4205.0,20221122,20231020,2.32,73.62,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231027,155660,12,500.0,80.0,16000.0,1.61,6480.0,4100.0,672.0,12.8,1502.0,0.6,2940.0,2.8,0.34,3.25,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5460.0,2940.0,4200.0,20221122,20231020,2.44,80.4,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231030,155660,12,500.0,80.0,16000.0,1.61,6480.0,4100.0,674.0,12.8,1502.0,0.6,2940.0,2.8,0.34,3.26,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5460.0,2940.0,4200.0,20221122,20231020,2.68,57.5,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231031,155660,12,500.0,80.0,16000.0,1.59,6480.0,4100.0,670.0,12.8,1502.0,0.59,2940.0,2.79,0.34,3.25,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5470.0,2950.0,4210.0,20221122,20231020,2.2,241.05,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231101,155660,12,500.0,80.0,16000.0,1.58,6480.0,4100.0,670.0,12.8,1502.0,0.58,2930.0,2.79,0.34,3.25,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5440.0,2935.0,4190.0,20221122,20231020,2.2,282.96,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231102,155660,12,500.0,80.0,16000.0,1.58,6480.0,4100.0,676.0,12.8,1502.0,0.58,2930.0,2.81,0.34,3.26,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5440.0,2935.0,4190.0,20221122,20231020,3.05,44.1,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231103,155660,12,500.0,80.0,16000.0,1.58,6480.0,4100.0,684.0,12.8,1502.0,0.58,2950.0,2.85,0.34,3.28,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5490.0,2960.0,4225.0,20221122,20231020,4.27,93.35,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231106,155660,12,500.0,80.0,16000.0,1.51,6480.0,4100.0,695.0,12.8,1502.0,0.59,2990.0,2.89,0.35,3.3,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5550.0,2995.0,4275.0,20221122,20231020,5.98,114.73,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231107,155660,12,500.0,80.0,16000.0,1.51,6480.0,4100.0,692.0,12.8,1502.0,0.59,3040.0,2.88,0.35,3.3,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5640.0,3045.0,4345.0,20221122,20231020,5.49,89.2,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231108,155660,12,500.0,80.0,16000.0,1.51,6480.0,4100.0,693.0,12.8,1502.0,0.59,3020.0,2.88,0.35,3.3,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5620.0,3030.0,4325.0,20221122,20231020,5.61,68.58,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231109,155660,12,500.0,80.0,16000.0,1.5,6480.0,4100.0,686.0,12.8,1502.0,0.59,3030.0,2.86,0.34,3.28,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5620.0,3035.0,4330.0,20221122,20231020,4.63,204.93,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231110,155660,12,500.0,80.0,16000.0,1.5,6480.0,4100.0,674.0,12.8,1502.0,0.59,3000.0,2.8,0.34,3.26,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5570.0,3005.0,4290.0,20221122,20231020,2.68,78.29,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231113,155660,12,500.0,80.0,16000.0,1.5,6480.0,4100.0,668.0,12.8,1502.0,0.58,2940.0,2.78,0.33,3.24,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5470.0,2950.0,4210.0,20221122,20231020,1.83,110.56,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231114,155660,12,500.0,80.0,16000.0,1.51,6480.0,4100.0,676.0,12.8,1502.0,0.58,2920.0,2.81,0.34,3.26,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5420.0,2925.0,4175.0,20221122,20231020,3.05,81.04,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231115,155660,12,500.0,80.0,16000.0,1.5,6480.0,4100.0,677.0,12.8,1502.0,0.58,2950.0,2.82,0.34,3.26,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5490.0,2960.0,4225.0,20221122,20231020,3.17,262.21,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231116,155660,12,500.0,80.0,16000.0,1.5,6480.0,4100.0,682.0,12.8,1502.0,0.59,2960.0,2.84,0.34,3.27,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5490.0,2965.0,4230.0,20221122,20231020,4.02,68.61,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231117,155660,12,500.0,80.0,16000.0,1.5,6480.0,4100.0,702.0,12.8,1502.0,0.6,2990.0,2.92,0.35,3.32,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5550.0,2995.0,4275.0,20221122,20231020,6.95,1103.5,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231120,155660,12,500.0,80.0,16000.0,1.53,6480.0,4100.0,709.0,12.8,1502.0,0.58,3060.0,2.95,0.35,3.33,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5700.0,3070.0,4385.0,20221122,20231020,8.05,13.17,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231121,155660,12,500.0,80.0,16000.0,1.49,6480.0,4100.0,707.0,12.8,1502.0,0.59,3100.0,2.94,0.35,3.33,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5750.0,3105.0,4430.0,20221122,20231020,7.8,80.22,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231122,155660,12,500.0,80.0,16000.0,1.49,6480.0,4100.0,707.0,12.8,1502.0,0.59,3100.0,2.94,0.35,3.33,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5750.0,3105.0,4430.0,20221122,20231020,7.8,80.22,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231123,155660,12,500.0,80.0,16000.0,1.53,6480.0,4100.0,713.0,12.8,1502.0,0.59,3090.0,2.97,0.36,3.34,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5740.0,3095.0,4420.0,20221122,20231020,8.66,104.86,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231126,155660,12,500.0,80.0,16000.0,1.54,6480.0,4100.0,718.0,12.8,1502.0,0.59,3110.0,2.99,0.36,3.35,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5790.0,3120.0,4455.0,20221122,20231020,9.39,135.6,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231127,155660,12,500.0,80.0,16000.0,1.54,6480.0,4100.0,709.0,12.8,1502.0,0.59,3130.0,2.95,0.35,3.33,12480.0,3675.0,358.0,245.0,6700.0,4100.0,5830.0,3140.0,4485.0,20221122,20231020,8.05,44.84,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231128,155660,12,500.0,80.0,16000.0,1.55,6480.0,4100.0,712.0,12.8,1502.0,0.59,3100.0,2.96,0.36,3.34,12480.0,3675.0,358.0,245.0,6520.0,4100.0,5750.0,3105.0,4430.0,20221124,20231020,8.54,91.16,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231129,155660,12,500.0,80.0,16000.0,1.54,6480.0,4100.0,706.0,12.8,1502.0,0.59,3110.0,2.94,0.35,3.33,12480.0,3675.0,358.0,245.0,6520.0,4100.0,5780.0,3115.0,4450.0,20221124,20231020,7.56,49.95,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231130,155660,12,500.0,80.0,16000.0,1.53,6480.0,4100.0,696.0,12.8,1502.0,0.59,3080.0,2.9,0.35,3.3,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5730.0,3090.0,4410.0,20230206,20231020,6.1,267.18,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231201,155660,12,500.0,80.0,16000.0,1.53,6480.0,4100.0,696.0,12.8,1502.0,0.59,3080.0,2.9,0.35,3.3,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5730.0,3090.0,4410.0,20230206,20231020,6.1,267.18,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231204,155660,12,500.0,80.0,16000.0,1.53,6480.0,4100.0,704.0,12.8,1502.0,0.59,3080.0,2.93,0.35,3.32,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5720.0,3085.0,4405.0,20230206,20231020,7.32,60.68,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231205,155660,12,500.0,80.0,16000.0,1.53,6480.0,4100.0,706.0,12.8,1502.0,0.59,3080.0,2.94,0.35,3.33,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5720.0,3080.0,4400.0,20230206,20231020,7.68,88.17,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231206,155660,12,500.0,80.0,16000.0,1.52,6480.0,4100.0,710.0,12.8,1502.0,0.59,3090.0,2.96,0.36,3.34,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5730.0,3095.0,4415.0,20230206,20231020,8.29,199.97,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231207,155660,12,500.0,80.0,16000.0,1.52,6480.0,4100.0,710.0,12.8,1502.0,0.59,3090.0,2.96,0.36,3.34,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5730.0,3095.0,4415.0,20230206,20231020,8.29,199.97,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231208,155660,12,500.0,80.0,16000.0,1.52,6480.0,4100.0,716.0,12.8,1502.0,0.58,3100.0,2.98,0.36,3.35,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5750.0,3105.0,4430.0,20230206,20231020,9.15,219.24,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231211,155660,12,500.0,80.0,16000.0,1.52,6480.0,4100.0,722.0,12.8,1502.0,0.58,3130.0,3.0,0.36,3.36,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5810.0,3135.0,4475.0,20230206,20231020,10.0,65.54,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231212,155660,12,500.0,80.0,16000.0,1.52,6480.0,4100.0,711.0,12.8,1502.0,0.59,3150.0,2.96,0.36,3.34,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5860.0,3160.0,4510.0,20230206,20231020,8.41,207.49,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231213,155660,12,500.0,80.0,16000.0,1.51,6480.0,4100.0,722.0,12.8,1502.0,0.59,3110.0,3.01,0.36,3.36,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5770.0,3115.0,4445.0,20230206,20231020,10.12,77.5,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231214,155660,12,500.0,80.0,16000.0,1.51,6480.0,4100.0,714.0,12.8,1502.0,0.59,3160.0,2.97,0.36,3.34,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5860.0,3165.0,4515.0,20230206,20231020,8.78,157.02,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231215,155660,12,500.0,80.0,16000.0,1.5,6480.0,4100.0,709.0,12.8,1502.0,0.59,3120.0,2.95,0.35,3.33,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5790.0,3125.0,4460.0,20230206,20231020,8.05,124.02,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231218,155660,12,500.0,80.0,16000.0,1.49,6480.0,4100.0,707.0,12.8,1502.0,0.59,3100.0,2.94,0.35,3.33,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5750.0,3105.0,4430.0,20230206,20231020,7.8,53.78,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231219,155660,12,500.0,80.0,16000.0,1.5,6480.0,4100.0,703.0,12.8,1502.0,0.6,3090.0,2.93,0.35,3.32,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5740.0,3095.0,4420.0,20230206,20231020,7.2,96.96,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231220,155660,12,500.0,80.0,16000.0,1.52,6480.0,4100.0,704.0,12.8,1502.0,0.6,3070.0,2.93,0.35,3.32,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5710.0,3080.0,4395.0,20230206,20231020,7.32,86.56,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231222,155660,12,500.0,80.0,16000.0,1.56,6480.0,4100.0,698.0,12.8,1502.0,0.6,3070.0,2.91,0.35,3.31,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5700.0,3075.0,4390.0,20230206,20231020,6.46,92.95,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231225,155660,12,500.0,80.0,16000.0,1.56,6480.0,4100.0,698.0,12.8,1502.0,0.6,3070.0,2.91,0.35,3.31,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5700.0,3075.0,4390.0,20230206,20231020,6.46,92.95,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231227,155660,12,500.0,80.0,16000.0,1.56,6480.0,4100.0,691.0,12.8,1502.0,0.58,3020.0,2.88,0.35,3.29,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5610.0,3025.0,4320.0,20230206,20231020,5.37,95.59,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231228,155660,12,500.0,80.0,16000.0,1.57,6480.0,4100.0,691.0,12.8,1502.0,0.58,3020.0,2.88,0.35,3.29,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5610.0,3025.0,4320.0,20230206,20231020,5.37,125.92,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20231229,155660,12,500.0,80.0,16000.0,1.57,6480.0,4100.0,691.0,12.8,1502.0,0.58,3020.0,2.88,0.35,3.29,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5610.0,3025.0,4320.0,20230206,20231020,5.37,125.92,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240101,155660,12,500.0,80.0,16000.0,1.59,6480.0,4100.0,691.0,12.8,1502.0,0.58,3020.0,2.88,0.35,3.29,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5610.0,3025.0,4320.0,20230206,20231020,5.37,125.92,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240102,155660,12,500.0,80.0,16000.0,1.59,4375.0,4300.0,694.0,12.8,1502.0,0.58,3020.0,2.89,0.35,3.3,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5610.0,3025.0,4320.0,20230206,20231020,5.85,220.19,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240103,155660,12,500.0,80.0,16000.0,1.59,4375.0,4285.0,695.0,12.8,1502.0,0.58,3030.0,2.89,0.35,3.3,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5640.0,3040.0,4340.0,20230206,20231020,5.98,36.07,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240104,155660,12,500.0,80.0,16000.0,1.59,4375.0,4285.0,689.0,12.8,1502.0,0.57,3040.0,2.87,0.34,3.29,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5640.0,3045.0,4345.0,20230206,20231020,5.0,57.13,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240105,155660,12,500.0,80.0,16000.0,1.58,4375.0,4255.0,694.0,12.8,1502.0,0.57,3010.0,2.89,0.35,3.3,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5590.0,3015.0,4305.0,20230206,20231020,5.73,260.95,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240108,155660,12,500.0,80.0,16000.0,1.58,4400.0,4255.0,696.0,12.8,1502.0,0.56,3030.0,2.9,0.35,3.3,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5630.0,3035.0,4335.0,20230206,20231020,6.1,36.36,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240109,155660,12,500.0,80.0,16000.0,1.58,4400.0,4255.0,700.0,12.8,1502.0,0.56,3040.0,2.91,0.35,3.31,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5650.0,3045.0,4350.0,20230206,20231020,6.71,179.82,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240110,155660,12,500.0,80.0,16000.0,1.58,4400.0,4255.0,696.0,12.8,1502.0,0.56,3060.0,2.9,0.35,3.3,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5680.0,3065.0,4375.0,20230206,20231020,6.1,50.29,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240111,155660,12,500.0,80.0,16000.0,1.57,4400.0,4255.0,698.0,12.8,1502.0,0.55,3040.0,2.91,0.35,3.31,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5650.0,3045.0,4350.0,20230206,20231020,6.46,201.11,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240122,155660,12,500.0,80.0,16000.0,1.48,4400.0,4145.0,670.0,12.8,1502.0,0.52,2920.0,2.79,0.34,3.25,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5430.0,2930.0,4180.0,20230206,20231020,2.2,49.0,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240123,155660,12,500.0,80.0,16000.0,1.47,4400.0,4145.0,666.0,12.8,1502.0,0.51,2930.0,2.77,0.33,3.24,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5440.0,2935.0,4190.0,20230206,20231020,1.59,158.26,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240124,155660,12,500.0,80.0,16000.0,1.46,4400.0,4145.0,672.0,12.8,1502.0,0.51,2910.0,2.8,0.34,3.25,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5410.0,2920.0,4165.0,20230206,20231020,2.44,80.62,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240125,155660,12,500.0,80.0,16000.0,1.46,4400.0,4145.0,672.0,12.8,1502.0,0.51,2940.0,2.8,0.34,3.25,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5460.0,2940.0,4200.0,20230206,20231020,2.44,141.57,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240126,155660,12,500.0,80.0,16000.0,1.45,4400.0,4145.0,675.0,12.8,1502.0,0.51,2940.0,2.81,0.34,3.26,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5460.0,2940.0,4200.0,20230206,20231020,2.93,158.09,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240129,155660,12,500.0,80.0,16000.0,1.44,4400.0,4145.0,680.0,12.8,1502.0,0.51,2950.0,2.83,0.34,3.27,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5480.0,2955.0,4220.0,20230206,20231020,3.66,73.35,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240130,155660,12,500.0,80.0,16000.0,1.44,4410.0,4145.0,688.0,12.8,1502.0,0.51,2970.0,2.86,0.34,3.29,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5520.0,2975.0,4250.0,20230206,20231020,4.88,284.25,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240131,155660,12,500.0,80.0,16000.0,1.42,4410.0,4145.0,685.0,12.8,1502.0,0.52,3010.0,2.85,0.34,3.28,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5590.0,3010.0,4300.0,20230206,20231020,4.39,15.0,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240201,155660,12,500.0,80.0,16000.0,1.42,4455.0,4145.0,702.0,12.8,1502.0,0.52,2990.0,2.92,0.35,3.32,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5560.0,3000.0,4280.0,20230206,20231020,7.07,824.57,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240202,155660,12,500.0,80.0,16000.0,1.41,4455.0,4145.0,706.0,12.8,1502.0,0.52,3070.0,2.94,0.35,3.33,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5700.0,3075.0,4390.0,20230206,20231020,7.56,32.03,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240205,155660,12,500.0,80.0,16000.0,1.41,4455.0,4145.0,706.0,12.8,1502.0,0.53,3080.0,2.94,0.35,3.33,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5730.0,3090.0,4410.0,20230206,20231020,7.56,83.36,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240206,155660,12,500.0,80.0,16000.0,1.41,4455.0,4145.0,703.0,12.8,1502.0,0.53,3080.0,2.93,0.35,3.32,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5730.0,3090.0,4410.0,20230206,20231020,7.2,134.36,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240207,155660,12,500.0,80.0,16000.0,1.41,4455.0,4145.0,698.0,12.8,1502.0,0.53,3070.0,2.9,0.35,3.31,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5710.0,3080.0,4395.0,20230206,20231020,6.34,87.92,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240208,155660,12,500.0,80.0,16000.0,1.41,4455.0,4145.0,689.0,12.8,1502.0,0.53,3050.0,2.87,0.34,3.29,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5660.0,3055.0,4360.0,20230206,20231020,5.0,126.09,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240209,155660,12,500.0,80.0,16000.0,1.41,4455.0,4145.0,689.0,12.8,1502.0,0.54,3050.0,2.87,0.34,3.29,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5660.0,3055.0,4360.0,20230206,20231020,5.0,126.1,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
20240212,155660,12,500.0,80.0,16000.0,1.41,4455.0,4145.0,689.0,12.8,1502.0,0.54,3050.0,2.87,0.34,3.29,12480.0,3675.0,358.0,245.0,6480.0,4100.0,5660.0,3055.0,4360.0,20230206,20231020,5.0,126.1,5062.0,31.6,NaN,NaN,NaN,NaN,NaN
