date,code,settlement_month,par_value,capital_stock,listed_stock,credit_rate,year_highest,year_lowest,market_cap,ROE,EPS,foreign_rate,sub_price,PER,PBR,EV,BPS,gross_profit,operation_income,net_income,250highest,250lowest,upper_limit,lower_limit,standard_price,250highest_date,250lowest_date,250lowest_rate,trading_rate,outstanding_stock,outstanding_rate,회사명,종목코드,업종,주요제품,상장일
20231115,001390,12,1000.0,711.0,68469.0,3.54,66100.0,5890.0,4464.0,48.0,4378.0,8.29,3960.0,1.49,0.56,2.23,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8320.0,4480.0,6400.0,20230420,20231027,10.7,104.74,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231116,001390,12,1000.0,711.0,68469.0,3.55,66100.0,5890.0,4601.0,48.0,4378.0,8.34,4040.0,1.54,0.58,2.25,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8470.0,4570.0,6520.0,20230420,20231027,14.09,196.27,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231117,001390,12,1000.0,711.0,68469.0,3.56,66100.0,5890.0,4498.0,48.0,4378.0,8.42,4160.0,1.5,0.57,2.24,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8730.0,4710.0,6720.0,20230420,20231027,11.54,37.08,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231120,001390,12,1000.0,711.0,68469.0,3.52,66100.0,5890.0,4553.0,48.0,4378.0,8.38,4070.0,1.52,0.58,2.25,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8540.0,4600.0,6570.0,20230420,20231027,12.9,102.43,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231121,001390,12,1000.0,711.0,68469.0,3.59,66100.0,5890.0,4560.0,48.0,4378.0,8.52,4120.0,1.52,0.58,2.25,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8640.0,4660.0,6650.0,20230420,20231027,13.07,110.86,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231122,001390,12,1000.0,711.0,68469.0,3.59,66100.0,5890.0,4560.0,48.0,4378.0,8.52,4120.0,1.52,0.58,2.25,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8640.0,4660.0,6650.0,20230420,20231027,13.07,110.86,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231123,001390,12,1000.0,711.0,68469.0,3.59,66100.0,5890.0,4539.0,48.0,4378.0,8.54,4100.0,1.51,0.57,2.25,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8600.0,4640.0,6620.0,20230420,20231027,12.56,166.39,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231126,001390,12,1000.0,711.0,68469.0,3.56,66100.0,5890.0,4587.0,48.0,4378.0,8.61,4110.0,1.53,0.58,2.25,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8610.0,4650.0,6630.0,20230420,20231027,13.75,73.16,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231127,001390,12,1000.0,711.0,68469.0,3.56,66100.0,5890.0,4567.0,48.0,4378.0,8.61,4150.0,1.52,0.58,2.25,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8710.0,4690.0,6700.0,20230420,20231027,13.24,128.51,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231128,001390,12,1000.0,711.0,68469.0,3.48,66100.0,5890.0,4546.0,48.0,4378.0,8.65,4130.0,1.52,0.57,2.25,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8670.0,4670.0,6670.0,20230420,20231027,12.73,113.12,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231129,001390,12,1000.0,711.0,68469.0,3.48,66100.0,5890.0,4656.0,48.0,4378.0,8.67,4110.0,1.55,0.59,2.26,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8630.0,4650.0,6640.0,20230420,20231027,15.45,100.99,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231130,001390,12,1000.0,711.0,68469.0,3.48,66100.0,5890.0,4711.0,48.0,4378.0,8.78,4210.0,1.57,0.6,2.27,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8840.0,4760.0,6800.0,20230420,20231027,16.81,137.26,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231201,001390,12,1000.0,711.0,68469.0,3.48,66100.0,5890.0,4711.0,48.0,4378.0,8.79,4210.0,1.57,0.6,2.27,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8840.0,4760.0,6800.0,20230420,20231027,16.81,138.38,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231204,001390,12,1000.0,711.0,68469.0,3.56,66100.0,5890.0,4978.0,48.0,4378.0,8.63,4140.0,1.66,0.63,2.31,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8690.0,4690.0,6690.0,20230420,20231027,23.43,2671.0,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231205,001390,12,1000.0,711.0,68469.0,3.54,66100.0,5890.0,5430.0,48.0,4378.0,7.67,4500.0,1.81,0.69,2.38,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,9450.0,5090.0,7270.0,20230420,20231027,34.63,152.51,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231206,001390,12,1000.0,711.0,68469.0,3.51,66100.0,5890.0,5341.0,48.0,4378.0,7.41,4910.0,1.78,0.68,2.36,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,10300.0,5560.0,7930.0,20230420,20231027,32.43,27.53,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231207,001390,12,1000.0,711.0,68469.0,3.51,66100.0,5890.0,5341.0,48.0,4378.0,7.41,4910.0,1.78,0.68,2.36,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,10300.0,5560.0,7930.0,20230420,20231027,32.43,27.53,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231208,001390,12,1000.0,711.0,68469.0,4.1,66100.0,5890.0,5087.0,48.0,4378.0,7.34,4560.0,1.7,0.64,2.33,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,9580.0,5160.0,7370.0,20230420,20231027,26.15,112.73,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231211,001390,12,1000.0,711.0,68469.0,4.22,66100.0,5890.0,4854.0,48.0,4378.0,7.34,4600.0,1.62,0.61,2.29,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,9650.0,5210.0,7430.0,20230420,20231027,20.37,35.2,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231212,001390,12,1000.0,711.0,68469.0,4.52,66100.0,5890.0,4909.0,48.0,4378.0,7.37,4390.0,1.64,0.62,2.3,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,9210.0,4970.0,7090.0,20230420,20231027,21.73,64.35,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231213,001390,12,1000.0,711.0,68469.0,4.6,66100.0,5890.0,4724.0,48.0,4378.0,7.43,4440.0,1.58,0.6,2.27,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,9320.0,5020.0,7170.0,20230420,20231027,17.15,93.43,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231214,001390,12,1000.0,711.0,68469.0,4.72,66100.0,5890.0,4656.0,48.0,4378.0,7.38,4270.0,1.55,0.59,2.26,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8970.0,4830.0,6900.0,20230420,20231027,15.45,87.94,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231215,001390,12,1000.0,711.0,68469.0,4.7,66100.0,5890.0,4731.0,48.0,4378.0,7.57,4210.0,1.58,0.6,2.27,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8840.0,4760.0,6800.0,20230420,20231027,17.32,65.86,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231218,001390,12,1000.0,711.0,68469.0,4.77,66100.0,5890.0,4704.0,48.0,4378.0,7.68,4280.0,1.57,0.59,2.27,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8980.0,4840.0,6910.0,20230420,20231027,16.64,90.9,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231219,001390,12,1000.0,711.0,68469.0,4.78,66100.0,5890.0,4676.0,48.0,4378.0,7.74,4250.0,1.56,0.59,2.27,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8930.0,4810.0,6870.0,20230420,20231027,15.96,106.82,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231220,001390,12,1000.0,711.0,68469.0,4.77,66100.0,5890.0,4834.0,48.0,4378.0,7.76,4230.0,1.61,0.61,2.29,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8870.0,4790.0,6830.0,20230420,20231027,19.86,189.34,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231222,001390,12,1000.0,711.0,68469.0,4.85,66100.0,5890.0,4793.0,48.0,4378.0,7.8,4340.0,1.6,0.61,2.28,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,9100.0,4900.0,7000.0,20230420,20231027,18.85,111.34,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231225,001390,12,1000.0,711.0,68469.0,4.73,66100.0,5890.0,4793.0,48.0,4378.0,7.72,4340.0,1.6,0.61,2.28,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,9100.0,4900.0,7000.0,20230420,20231027,18.85,113.1,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231227,001390,12,1000.0,711.0,68469.0,4.7,66100.0,5890.0,4615.0,48.0,4378.0,7.82,4190.0,1.54,0.58,2.26,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8780.0,4740.0,6760.0,20230420,20231027,14.43,61.09,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231228,001390,12,1000.0,711.0,68469.0,4.68,66100.0,5890.0,4690.0,48.0,4378.0,7.91,4170.0,1.56,0.59,2.27,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8760.0,4720.0,6740.0,20230420,20231027,16.3,87.08,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20231229,001390,12,1000.0,711.0,68469.0,4.68,66100.0,5890.0,4690.0,48.0,4378.0,7.91,4170.0,1.56,0.59,2.27,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8760.0,4720.0,6740.0,20230420,20231027,16.3,87.08,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240101,001390,12,1000.0,711.0,68469.0,4.63,66100.0,5890.0,4690.0,48.0,4378.0,7.91,4170.0,1.56,0.59,2.27,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8760.0,4720.0,6740.0,20230420,20231027,16.3,87.08,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240102,001390,12,1000.0,711.0,68469.0,4.63,6890.0,6800.0,4683.0,48.0,4378.0,7.84,4240.0,1.56,0.59,2.27,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8900.0,4800.0,6850.0,20230420,20231027,16.13,78.71,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240103,001390,12,1000.0,711.0,68469.0,4.56,6890.0,6700.0,4587.0,48.0,4378.0,7.86,4240.0,1.53,0.58,2.25,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8890.0,4790.0,6840.0,20230420,20231027,13.75,146.58,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240104,001390,12,1000.0,711.0,68469.0,4.6,6890.0,6520.0,4498.0,48.0,4378.0,7.85,4150.0,1.5,0.57,2.24,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8710.0,4690.0,6700.0,20230420,20231027,11.54,97.93,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240105,001390,12,1000.0,711.0,68469.0,4.59,6890.0,6480.0,4464.0,48.0,4378.0,7.78,4070.0,1.49,0.56,2.23,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8540.0,4600.0,6570.0,20230420,20231027,10.7,75.28,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240108,001390,12,1000.0,711.0,68469.0,4.54,6890.0,6460.0,4450.0,48.0,4378.0,7.8,4040.0,1.48,0.56,2.23,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8470.0,4570.0,6520.0,20230420,20231027,10.36,87.94,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240109,001390,12,1000.0,711.0,68469.0,4.56,6890.0,6460.0,4464.0,48.0,4378.0,7.84,4030.0,1.49,0.56,2.23,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8450.0,4550.0,6500.0,20230420,20231027,10.7,92.27,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240110,001390,12,1000.0,711.0,68469.0,4.55,6890.0,6420.0,4403.0,48.0,4378.0,7.86,4040.0,1.47,0.56,2.23,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8470.0,4570.0,6520.0,20230420,20231027,9.17,134.95,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240111,001390,12,1000.0,711.0,68469.0,4.53,6890.0,6420.0,4457.0,48.0,4378.0,7.85,3980.0,1.49,0.56,2.23,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8350.0,4510.0,6430.0,20230420,20231027,10.53,58.25,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240122,001390,12,1000.0,711.0,68469.0,4.45,6890.0,6170.0,4231.0,48.0,4378.0,7.8,3920.0,1.41,0.54,2.2,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8220.0,4440.0,6330.0,20230420,20231027,4.92,96.03,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240123,001390,12,1000.0,711.0,68469.0,4.43,6890.0,6150.0,4218.0,48.0,4378.0,7.79,3830.0,1.41,0.53,2.2,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8030.0,4330.0,6180.0,20230420,20231027,4.58,84.16,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240124,001390,12,1000.0,711.0,68469.0,4.39,6890.0,6090.0,4204.0,48.0,4378.0,7.81,3810.0,1.4,0.53,2.2,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8000.0,4320.0,6160.0,20230420,20231027,4.24,78.53,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240125,001390,12,1000.0,711.0,68469.0,4.42,6890.0,6010.0,4177.0,48.0,4378.0,7.78,3800.0,1.39,0.53,2.19,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,7980.0,4300.0,6140.0,20230420,20231027,3.57,154.56,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240126,001390,12,1000.0,711.0,68469.0,4.36,6890.0,6010.0,4238.0,48.0,4378.0,7.8,3780.0,1.41,0.54,2.2,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,7930.0,4270.0,6100.0,20230420,20231027,5.09,78.34,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240129,001390,12,1000.0,711.0,68469.0,4.35,6890.0,6010.0,4225.0,48.0,4378.0,7.84,3830.0,1.41,0.53,2.2,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8040.0,4340.0,6190.0,20230420,20231027,4.75,86.63,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240130,001390,12,1000.0,711.0,68469.0,4.34,6890.0,6010.0,4245.0,48.0,4378.0,7.83,3820.0,1.42,0.54,2.2,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8020.0,4320.0,6170.0,20230420,20231027,5.26,174.01,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240131,001390,12,1000.0,711.0,68469.0,4.38,6890.0,6010.0,4396.0,48.0,4378.0,7.77,3840.0,1.47,0.56,2.22,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8060.0,4340.0,6200.0,20230420,20231027,9.0,103.69,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240201,001390,12,1000.0,711.0,68469.0,4.34,6890.0,6010.0,4457.0,48.0,4378.0,7.82,3980.0,1.49,0.56,2.23,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8340.0,4500.0,6420.0,20230420,20231027,10.53,198.42,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240202,001390,12,1000.0,711.0,68469.0,4.39,6890.0,6010.0,4574.0,48.0,4378.0,7.85,4030.0,1.53,0.58,2.25,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8460.0,4560.0,6510.0,20230420,20231027,13.41,83.2,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240205,001390,12,1000.0,711.0,68469.0,4.33,6890.0,6010.0,4581.0,48.0,4378.0,7.95,4140.0,1.53,0.58,2.25,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8680.0,4680.0,6680.0,20230420,20231027,13.58,58.59,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240206,001390,12,1000.0,711.0,68469.0,4.29,6890.0,6010.0,4464.0,48.0,4378.0,7.92,4140.0,1.49,0.56,2.23,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8690.0,4690.0,6690.0,20230420,20231027,10.7,68.16,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240207,001390,12,1000.0,711.0,68469.0,4.29,6890.0,6010.0,4471.0,48.0,4378.0,7.97,4040.0,1.49,0.57,2.24,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8470.0,4570.0,6520.0,20230420,20231027,10.87,73.46,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
20240208,001390,12,1000.0,711.0,68469.0,4.28,6890.0,6010.0,4485.0,48.0,4378.0,8.03,4040.0,1.5,0.57,2.24,11550.0,66074.0,5011.0,9528.0,66100.0,5890.0,8480.0,4580.0,6530.0,20230420,20231027,11.21,110.46,33599.0,49.1,NaN,NaN,NaN,NaN,NaN
