index,id,order_num,code,code_name,rate,purchase_rate,purchase_price,present_price,valuation_price,valuation_profit,holding_amount,buy_date,item_total_purchase,chegyul_check,reinvest_count,reinvest_date,invest_unit,reinvest_unit,sell_date,sell_price,sell_rate,rate_std,rate_std_mod_val,rate_std_htr,rate_htr,rate_std_mod_val_htr,yes_close,close,d1_diff_rate,d1_diff,open,high,low,volume,clo5,clo10,clo20,clo40,clo60,clo80,clo100,clo120,clo5_diff_rate,clo10_diff_rate,clo20_diff_rate,clo40_diff_rate,clo60_diff_rate,clo80_diff_rate,clo100_diff_rate,clo120_diff_rate
0,0.0,0,009160,SIMPAC,16.87,1.08,6570,7700,3501446,505526,456,202201040900,2995920,0,0,0,3000000,0,202203080900,7700,16.87,0,0,0,0,0,6500,7780,0.91,0,7710,8010,7680,632156,7654,7311,6868,6468,6526,6594,6887,7142,0.34,0.45,-2.21,-3.52,-9.78,-13.36,-11.3,-9.5
0,0.0,0,014830,유니드,-20.03,2.5,118470,95007,2368437,-593313,25,202201040936,2961750,0,0,0,3000000,0,202201271009,95007,-20.03,0,0,0,0,0,115580,97203,-2.77,0,97203,100439,96625,58264,105594,110043,116105,117380,120536,126824,133879,134923,-0.6,-0.12,-2.11,-4.7,-10.34,-15.36,-16.34,-13.78
0,0.0,0,082640,동양생명,-8.86,1.97,6740,6160,2733486,-265814,445,202201070926,2999300,0,0,0,3000000,0,202203100900,6160,-8.86,0,0,0,0,0,6610,6100,-0.33,0,6140,6120,6000,88545,6178,6158,6199,6227,6465,6592,6693,6739,-0.78,-2.29,-4.63,-4.88,-5.46,-5.63,-1.33,1.78
0,0.0,0,095720,웅진씽크빅,-11.16,2.68,3255,2900,2663372,-334483,921,202201120943,2997855,0,0,0,3000000,0,202203150900,2900,-11.16,0,0,0,0,0,3170,2910,-0.68,0,2880,2960,2910,202524,2909,2900,2908,2970,3046,3102,3174,3206,-1.71,-1.25,-0.95,-1.6,-4.11,-4.52,-6.13,-8.96
0,0.0,0,084110,휴온스글로벌,-20.34,1.89,35050,28000,2373246,-606004,85,202201120955,2979250,0,0,0,3000000,0,202203081006,28000,-20.34,0,0,0,0,0,34400,29150,-3.32,0,28650,29900,29150,34463,30150,30205,31057,32142,34312,35518,37778,41273,-4.23,-8.49,-10.28,-10.33,-15.1,-22.04,-28.81,-32.75
0,0.0,0,033500,동성화인텍,-9.92,0.85,11900,10750,2701371,-297429,252,202201140909,2998800,0,0,0,3000000,0,202203160900,10750,-9.92,0,0,0,0,0,11800,10650,-3.62,0,10700,11050,10600,152107,10900,11070,10673,10622,10991,10980,11201,11275,-1.83,-0.88,0.6,3.87,1.8,1.68,2.79,1.81
0,0.0,0,058820,CMG제약,-3.97,1.74,3515,3385,2879304,-118991,853,202201180936,2998295,0,0,0,3000000,0,202203220900,3385,-3.97,0,0,0,0,0,3455,3400,0.74,0,3395,3425,3370,534012,3378,3320,3278,3279,3426,3470,3541,3617,-2.59,-4.77,-7.09,-5.65,-7.01,-8.75,-11.62,-14.79
0,0.0,0,200130,콜마비앤에이치,14.77,0.0,28500,32800,3434425,441925,105,202201190908,2992500,0,0,0,3000000,0,202203220900,32800,14.77,0,0,0,0,0,28500,32800,-0.61,0,32800,33400,32550,60425,32620,33310,34540,32328,31834,31886,32482,32834,-4.17,-5.8,-7.24,-8.93,-12.21,-13.61,-16.66,-21.27
0,0.0,0,130660,한전산업,37.12,0.93,10800,14850,4102101,1110501,277,202201190912,2991600,0,0,0,3000000,0,202203220900,14850,37.12,0,0,0,0,0,10700,14400,-4.64,0,14850,15350,14350,1174589,15010,14265,13200,11888,11924,12189,12972,13321,-5.73,-7.52,-9.97,-13.9,-21.24,-23.53,-23.28,-22.01
0,0.0,0,038290,마크로젠,5.94,0.93,27250,28950,3175611,178111,110,202201190919,2997500,0,0,0,3000000,0,202203220900,28950,5.94,0,0,0,0,0,27000,28800,-2.04,0,28950,29650,28650,36280,28880,27755,26865,26328,27247,27566,27825,28022,-4.83,-6.61,-6.86,-6.13,-6.19,-6.29,-8.87,-11.23
0,0.0,0,122990,와이솔,4.08,1.98,10300,10750,3119511,122211,291,202201190930,2997300,0,0,0,3000000,0,202203220900,10750,4.08,0,0,0,0,0,10100,10700,0.0,0,10650,10800,10600,80984,10590,10525,10515,10533,10560,10515,10471,10501,-1.66,-2.88,-4.72,-3.72,-3.1,-3.53,-6.13,-8.67
0,0.0,0,005880,대한해운,16.34,0.42,2400,2800,3490275,490275,1250,202201190936,3000000,0,0,0,3000000,0,202203220900,2800,16.34,0,0,0,0,0,2390,2800,-1.06,0,2795,2855,2770,2007508,2832,2942,2865,2601,2586,2574,2609,2652,-2.96,-4.42,-6.15,-6.01,-8.34,-10.56,-12.18,-13.73
0,0.0,0,003030,세아제강지주,27.9,1.01,99800,128000,3829375,835375,30,202201190948,2994000,0,0,0,3000000,0,202203220900,128000,27.9,0,0,0,0,0,98800,127000,6.28,0,127500,129500,119500,38033,120100,123850,120925,112115,109593,109468,111415,114933,-5.05,-6.95,-5.24,-7.23,-10.52,-14.77,-17.04,-12.7
0,0.0,0,230360,에코마케팅,11.28,1.68,15100,16850,3327010,337210,198,202201200918,2989800,0,0,0,3000000,0,202203220900,16850,11.28,0,0,0,0,0,14850,16900,1.2,0,16800,17100,16500,157997,16450,16230,16910,15913,16086,16400,16715,17172,-2.24,-3.82,-8.55,-11.18,-13.33,-15.79,-19.7,-23.88
0,0.0,0,033160,엠케이전자,-4.55,1.24,16350,15650,2855912,-136138,183,202201201244,2992050,0,0,0,3000000,0,202203220900,15650,-4.55,0,0,0,0,0,16150,15800,0.32,0,15800,16000,15650,201108,15020,14820,15020,15463,16289,17012,17517,18072,-4.55,-6.92,-9.18,-11.98,-13.96,-15.94,-20.47,-20.72
0,0.0,0,064260,다날,1.45,4.55,11500,11700,3033490,43490,260,202201201257,2990000,0,0,0,3000000,0,202203220900,11700,1.45,0,0,0,0,0,11000,11700,-0.43,0,11550,12200,11600,6277337,11220,10845,10426,10520,11577,12591,11921,10947,-1.52,-6.9,-17.46,-24.31,-15.17,-2.52,6.99,13.35
0,0.0,0,121800,비덴트,-21.61,3.45,18000,14150,2342227,-645773,166,202201201453,2988000,0,0,0,3000000,0,202201280919,14150,-21.61,0,0,0,0,0,17400,14800,-10.03,0,15050,16600,14600,3544978,16070,16885,18607,23087,23012,20271,18206,16849,-1.64,-4.42,-19.28,-31.25,-23.92,-11.79,-2.3,5.11
0,0.0,0,025860,남해화학,29.21,2.38,9030,11700,3873657,875697,332,202201260927,2997960,0,0,0,3000000,0,202203290900,11700,29.21,0,0,0,0,0,8820,11950,-2.05,0,11750,12400,11550,2064463,11930,10989,10578,9914,9906,10012,10561,10838,-4.65,-6.97,-10.25,-12.38,-19.3,-21.72,-21.07,-21.01
0,0.0,0,089030,테크윙,3.14,1.88,9594,9923,3087323,93995,312,202201261403,2993328,0,0,0,3000000,0,202203290900,9923,3.14,0,0,0,0,0,9417,9898,0.51,0,9974,9923,9721,136982,9857,9718,9674,9622,9946,10150,10220,10187,-3.73,-6.42,-10.29,-11.66,-11.15,-9.92,-12.45,-15.71
