index,id,order_num,code,code_name,rate,purchase_rate,purchase_price,present_price,valuation_price,valuation_profit,holding_amount,buy_date,item_total_purchase,chegyul_check,reinvest_count,reinvest_date,invest_unit,reinvest_unit,sell_date,sell_price,sell_rate,rate_std,rate_std_mod_val,rate_std_htr,rate_htr,rate_std_mod_val_htr,yes_close,close,d1_diff_rate,d1_diff,open,high,low,volume,clo5,clo10,clo20,clo40,clo60,clo80,clo100,clo120,clo5_diff_rate,clo10_diff_rate,clo20_diff_rate,clo40_diff_rate,clo60_diff_rate,clo80_diff_rate,clo100_diff_rate,clo120_diff_rate
0,0.0,0,039440,에스티아이,-3.93,1.87,13100,12620,9602044,-393256,763,202302140920,9995300,0,0,0,10000000,0,202304180900,12620,-3.93,0,0,0,0,0,12860,12630,-2.09,0,12630,12960,12590,98207,13088,13064,12898,12423,12631,12524,12700,12889,-2.44,-1.36,-0.05,2.07,-0.53,-1.9,-1.71,-3.5
0,0.0,0,003470,유안타증권,-20.09,2.41,2970,2380,7990724,-2009266,3367,202302161340,9999990,0,0,0,10000000,0,202303161247,2380,-20.09,0,0,0,0,0,2900,2480,-0.4,0,2450,2540,2465,332133,2573,2651,2761,2829,2711,2691,2649,2633,-3.49,-5.41,-0.39,7.57,8.53,10.33,11.17,9.69
0,0.0,0,121600,나노신소재,23.88,1.02,128800,160000,12285864,2368264,77,202302170912,9917600,0,0,0,10000000,0,202304190900,160000,23.88,0,0,0,0,0,127500,161900,-0.12,0,162000,167100,160100,528764,162560,168520,159070,150227,133781,120455,113225,109653,3.98,17.19,32.78,44.49,46.3,44.39,45.74,44.65
0,0.0,0,064800,젬백스링크,5.55,1.08,1403,1485,10554049,554868,7127,202302201024,9999181,0,0,0,10000000,0,202304240900,1485,5.55,0,0,0,0,0,1388,1476,2.15,0,1479,1492,1442,882222,1474,1450,1390,1388,1398,1383,1334,1287,-1.41,-2.84,-1.33,1.17,8.96,14.08,17.13,16.22
0,0.0,0,002020,코오롱,-8.55,0.9,22300,20450,9135823,-854577,448,202302210937,9990400,0,0,0,10000000,0,202304250900,20450,-8.55,0,0,0,0,0,22100,20800,-0.72,0,20450,20950,20450,24967,21140,21020,20773,20725,21269,21437,21844,22198,0.45,-0.85,-1.06,-0.46,-2.8,-3.69,-6.4,-7.79
0,0.0,0,000540,흥국화재,-8.28,3.34,3555,3270,9169373,-827287,2812,202302231006,9996660,0,0,0,10000000,0,202304250900,3270,-8.28,0,0,0,0,0,3440,3275,-0.3,0,3270,3280,3230,37877,3321,3285,3236,3366,3429,3424,3370,3306,-1.29,-2.05,-2.82,-0.53,2.51,5.6,7.1,6.26
0,0.0,0,290650,엘앤씨바이오,32.08,2.97,22500,29800,13194639,3204639,444,202302231040,9990000,0,0,0,10000000,0,202304250900,29800,32.08,0,0,0,0,0,21850,29000,-0.51,0,29500,29550,28600,173275,30450,29625,27815,25921,24677,24145,24161,24380,-2.54,-1.35,-1.5,-2.52,-5.08,-7.61,-6.06,-6.78
0,0.0,0,237880,클리오,23.36,0.76,17340,21450,12320961,2333121,576,202302231105,9987840,0,0,0,10000000,0,202304250900,21450,23.36,0,0,0,0,0,17210,21200,-2.53,0,21450,21500,20650,160672,22550,22425,22630,21024,19876,19252,18421,17590,-0.29,-2.08,-2.16,-0.93,3.94,9.28,12.79,13.14
0,0.0,0,214150,클래시스,22.66,2.27,19350,23800,12246758,2262158,516,202302271054,9984600,0,0,0,10000000,0,202305020900,23800,22.66,0,0,0,0,0,18920,23700,4.64,0,23900,23800,22500,588003,22400,22175,21952,20787,20234,19667,19451,19336,-2.32,-2.17,0.32,3.11,2.26,2.9,6.55,10.09
0,0.0,0,005810,풍산홀딩스,26.21,3.21,20630,26109,12601771,2616851,484,202303021031,9984920,0,0,0,10000000,0,202305030900,26109,26.21,0,0,0,0,0,19988,26109,3.76,0,26109,26752,25162,86155,25500,27093,26083,25448,23639,22513,21825,21271,-0.74,0.24,1.38,3.35,3.67,5.04,6.74,6.98
