date,sum_valuation_profit,d2_deposit,total_possess_count
20230104,-66397550,6243892,85
20230105,-61537686,6243892,85
20230106,-48205194,6243892,85
20230109,-25425413,6243892,85
20230110,-19273695,6243892,85
20230111,-12827668,84641173,78
20230112,-10733214,44664983,82
20230113,-2137364,34674783,83
20230116,7203460,24676133,84
20230117,5281392,14678783,85
20230118,836614,14678783,85
20230119,3654062,4678883,86
20230120,8541591,4678883,86
20230125,22895373,34670591,85
20230126,30922794,4994230,88
20230127,37923990,4994230,88
20230130,28765393,4994230,88
20230131,32666371,25005786,88
20230201,48079656,23131712,88
20230202,62296433,3149680,90
20230203,65347292,3149680,90
20230206,61012877,8627222,90
20230207,66122919,8627222,90
20230208,73531701,8627222,90
20230209,70041946,8627222,90
20230210,56505348,8627222,90
20230213,51669514,8627222,90
20230214,61706490,8627222,90
20230215,41476256,8627222,90
20230216,65182721,8627222,90
20230217,65584176,8627222,90
20230220,78316111,8627222,90
20230221,85106972,8627222,90
20230222,70784038,8627222,90
20230223,80727750,8627222,90
20230224,71157748,8627222,90
20230227,64021198,8627222,90
20230228,73493010,8627222,90
20230302,73490616,8627222,90
20230303,75508494,8627222,90
20230306,87140857,8627222,90
20230307,85853323,8627222,90
20230308,79871184,8627222,90
20230309,74320896,8627222,90
20230310,50967558,16626464,89
20230313,45900695,4625379,90
20230314,3730190,24427240,88
20230315,19103147,4468040,90
20230316,16977575,10450294,89
20230317,34707848,452719,90
20230320,39539568,452719,90
20230321,47423258,23047212,88
20230322,62788702,11022967,89
20230323,61663701,9022865,89
20230324,74926352,9022865,89
20230327,72824893,22974747,89
20230328,88585533,22974747,89
20230329,102239026,975216,91
20230330,108145987,975216,91
20230331,106541128,975216,91
20230403,117003416,975216,91
20230404,121477734,975216,91
20230405,127014059,975216,91
20230406,116778370,975216,91
20230407,128361282,975216,91
20230410,119165867,15575129,90
20230411,137302793,18454545,92
20230412,142961129,8539945,93
20230413,144141066,8539945,93
20230414,150025768,8539945,93
20230417,164017410,8539945,93
20230418,166801786,26149022,92
20230419,177890259,34251295,92
20230420,157537861,34251295,92
20230421,141122476,34251295,92
20230424,127599455,14280105,94
20230425,112276669,70640694,90
20230426,102289709,59254655,91
20230427,102578647,39265505,93
20230428,95683994,9341155,96
20230502,116017765,9341155,96
20230503,108237932,184498960,83
20230504,104205496,172503305,84
20230508,108644176,162504455,85
20230509,104350939,207986068,81
20230510,105278211,197988078,82
20230511,108421267,187993056,83
20230512,105495566,186123068,83
20230515,99173060,207014315,81
20230516,106456031,366505035,68
20230517,118622614,356515805,69
20230518,122092615,356515805,69
20230519,132498648,377053092,69
20230522,134934941,398393124,67
20230523,140612853,424893386,65
20230524,141947671,437184544,64
20230525,133081768,437184544,64
20230526,129860329,435195522,64
20230530,132136627,425213162,65
20230531,131346472,425213162,65
20230601,136536944,425213162,65
20230602,143750305,425213162,65
20230605,147771963,415215422,66
20230607,147853509,415215422,66
20230608,147750981,415215422,66
20230609,150822573,415215422,66
20230612,149437846,415215422,66
20230613,154691806,405297422,67
20230614,143264259,383353126,69
20230615,145403477,391351042,68
20230616,160370756,381679042,69
20230619,164338207,381679042,69
20230620,163623217,381679042,69
20230621,161314410,390449537,68
20230622,160797101,390449537,68
20230623,153957791,390449537,68
20230626,157227274,380527537,69
20230627,161622658,380527537,69
20230628,169952801,380527537,69
20230629,166555600,388496958,68
20230630,178545775,348554860,72
20230703,190904535,348554860,72
20230704,196478798,348554860,72
20230705,198728482,338573860,73
20230706,184574258,338573860,73
20230707,180630967,338573860,73
20230710,175370311,318642200,75
20230711,190844864,318569768,75
20230712,198979418,318569768,75
20230713,206829235,298714408,77
20230714,197603139,298714408,77
20230717,195696911,308085267,76
20230718,197135409,348090187,74
20230719,200471611,348090187,74
20230720,207627428,338092087,75
20230721,206081472,338092087,75
20230724,192607576,370036461,71
20230725,197263105,412659459,67
20230726,167249609,456830550,64
20230727,170971489,464680201,63
20230728,174343029,454681561,64
20230731,182029089,444681996,65
20230801,185766013,543297519,58
20230802,178876317,555004590,57
20230803,178474558,555004590,57
20230804,181424417,555004590,57
20230807,175442242,555004590,57
20230808,172771886,579846377,55
20230809,183479188,579846377,55
20230810,185266607,569848007,56
20230811,186737624,569848007,56
20230814,179139881,569848007,56
20230816,169362847,615296365,52
20230817,167764273,621258126,51
20230818,170756633,619374019,51
20230821,178163554,609383619,52
20230822,173864953,666936496,48
20230823,171401886,666936496,48
20230824,173688811,656943536,49
20230825,170905861,637047636,51
20230828,179112259,655773239,49
20230829,184285800,655773239,49
20230830,186246093,655773239,49
20230831,187592879,655773239,49
20230901,180153255,655773239,49
20230904,181130401,655773239,49
20230905,179608037,645776759,50
20230906,179791986,645776759,50
20230907,175444850,645776759,50
20230908,183643431,645776759,50
20230911,188128231,645776759,50
20230912,179102233,635777909,51
20230913,176431023,635777909,51
20230914,183700134,595801859,55
20230915,190390947,585812729,56
20230918,188217237,585812729,56
20230919,185477490,585812729,56
20230920,184395782,575822329,57
20230921,174886344,575822329,57
20230922,175418002,565822329,58
20230925,173383341,565822329,58
20230926,166173082,555838257,59
20230927,172204549,545839007,60
20231004,155801177,553816311,59
20231005,152174658,578586187,56
20231006,164462500,568590187,57
20231010,156464055,576523616,56
20231011,166989337,587765118,55
20231012,179742374,617898007,54
20231013,173959668,617898007,54
20231016,169705785,625891266,53
20231017,176182872,631706112,53
20231018,170986844,631706112,53
20231019,154762307,639568519,52
20231020,143902837,671456508,48
20231023,139631443,639371072,51
20231024,148606340,615390033,53
20231025,151562370,585426851,56
20231026,138781531,583419699,56
20231027,139902882,549263406,59
20231030,145594020,507921393,63
20231031,133375230,527377700,61
20231101,141588393,507383850,63
20231102,163956067,427439350,71
20231103,178103775,417445730,72
20231106,205504228,407479830,73
20231107,192608079,436160733,70
20231108,187184393,426167533,71
20231109,187185479,426167533,71
20231110,181192279,416177413,72
20231113,166250319,406201413,73
20231114,182027778,429444811,73
20231115,196617727,422302202,74
20231116,202686350,412306002,75
20231117,190078876,412306002,75
20231120,198372306,392310237,77
20231121,205871413,381740570,78
20231122,207451183,381740570,78
20231123,203659527,371742530,79
20231124,209318585,371742530,79
20231127,207720090,379739912,78
20231128,210008616,395705613,77
20231129,211219576,395747247,77
20231130,223390029,385758047,78
20231201,226140130,385758047,78
20231204,229303377,396291859,77
20231205,230164051,440363752,75
20231206,234474440,420381872,77
20231207,235834135,420381872,77
20231208,242410825,410386282,78
20231211,242142526,410386282,78
20231212,244731209,400387052,79
20231213,243868638,411460929,78
20231214,253539561,391604229,80
20231215,252043942,371615329,82
20231218,259900956,371615329,82
20231219,265439973,371615329,82
20231220,277806695,371615329,82
20231221,268121351,371615329,82
20231222,266152856,371615329,82
20231226,260471257,371517245,82
20231227,257222876,371517245,82
20231228,267098202,371517245,82
20240102,275945316,359520707,83
20240103,267068722,369823580,82
20240104,261269729,359833380,83
20240105,268575701,359833380,83
20240108,274836588,359833380,83
20240109,276280267,349845380,84
20240110,263147295,349845380,84
20240111,265532636,349845380,84
20240112,253058383,349845380,84
20240115,247597909,365738416,82
20240116,240784019,365738416,82
20240117,217558351,400994084,78
20240118,224535329,398882460,78
20240119,234915608,406829346,77
20240122,244877397,414807646,76
20240123,249326579,394829396,78
20240124,251293850,384831356,79
20240125,253424342,405321407,79
20240126,261377413,375501097,82
20240129,256999172,395301369,80
20240130,261442162,385342169,81
20240131,254471561,385342169,81
20240201,263970406,382744014,81
20240202,288509788,372744310,82
20240205,292409368,410747032,80
20240206,291162971,420116611,79
20240207,312602821,410117251,80
20240208,319435909,400118341,81
20240213,340173593,431195928,80
20240214,342330206,454844187,78
20240215,344027972,454844187,78
20240216,349684362,454844187,78
20240219,358658079,438986214,80
20240220,358640202,436991412,80
20240221,356474015,436991412,80
20240222,364511686,427001832,81
20240223,361297057,417011832,82
20240226,352318788,417011832,82
20240227,337547393,424989462,81
20240228,348780695,414990472,82
20240229,346369261,414990472,82
20240304,361008545,404997352,83
20240305,365555714,404997352,83
20240306,362948500,404997352,83
20240307,365190539,402985001,83
20240308,370841138,393015201,84
20240311,364098170,392845364,84
20240312,387045435,392845364,84
20240313,388201052,406390672,83
20240314,380964879,396410022,84
20240315,375428607,396410022,84
20240318,391430024,396410022,84
20240319,381858607,386414022,85
20240320,389352311,376428232,86
20240321,399960910,376428232,86
20240322,401775431,376428232,86
20240325,399231003,376428232,86
20240326,398174519,376722215,86
20240327,397965118,376722215,86
20240328,395676824,376722215,86
20240329,391905453,366728655,87
20240401,397862430,366728655,87
20240402,387330576,393688512,84
20240403,379552963,423799402,83
20240404,388545749,413799412,84
20240405,376176142,411795276,84
20240408,366108836,409744442,84
20240409,366103193,400529492,85
20240411,364424937,411195648,84
20240412,366499082,411195648,84
20240415,359258108,419190103,83
20240416,333821053,461274534,80
20240417,339009445,484914135,77
20240418,362906412,454956385,80
20240419,345183830,470896411,78
20240422,348443046,450998751,80
20240423,348717348,461200717,80
20240424,365065484,476781814,79
20240425,362767680,476781814,79
20240426,367001845,456804924,81
20240429,372081006,456804924,81
20240430,384340755,456804924,81
20240502,381821918,446815404,82
20240503,378532105,446815404,82
20240507,386051015,446815404,82
20240508,389908380,416819559,85
20240509,385072523,414846824,85
20240510,387224063,414846824,85
20240513,380049401,440884437,83
20240514,382855996,501509152,78
20240516,392142375,499312086,79
20240517,384780594,499312086,79
20240520,386424860,575838304,74
20240521,384178289,679234809,66
20240522,382751582,687410682,65
20240523,384107948,677420682,66
20240524,380956833,677420682,66
