date,code,settlement_month,par_value,capital_stock,listed_stock,credit_rate,year_highest,year_lowest,market_cap,ROE,EPS,foreign_rate,sub_price,PER,PBR,EV,BPS,gross_profit,operation_income,net_income,250highest,250lowest,upper_limit,lower_limit,standard_price,250highest_date,250lowest_date,250lowest_rate,trading_rate,outstanding_stock,outstanding_rate,회사명,종목코드,업종,주요제품,상장일
20230923,058860,12,500.0,174.0,34802.0,4.95,5230.0,2330.0,1150.0,8.2,457.0,2.69,2230.0,7.23,0.55,4.29,6012.0,5358.0,195.0,159.0,5230.0,2330.0,4405.0,2375.0,3390.0,20230302,20230103,41.85,37.49,20410.0,58.7,NaN,NaN,NaN,NaN,NaN
20230925,058860,12,500.0,174.0,34802.0,4.95,5230.0,2330.0,1150.0,8.2,457.0,2.69,2230.0,7.23,0.55,4.29,6012.0,5358.0,195.0,159.0,5230.0,2330.0,4405.0,2375.0,3390.0,20230302,20230103,41.85,37.49,20410.0,58.7,NaN,NaN,NaN,NaN,NaN
20230926,058860,12,500.0,174.0,34802.0,4.87,5230.0,2330.0,1088.0,8.2,457.0,2.74,2110.0,6.83,0.52,4.16,6012.0,5358.0,195.0,159.0,5230.0,2330.0,4160.0,2240.0,3200.0,20230302,20230103,34.12,54.28,20410.0,58.7,NaN,NaN,NaN,NaN,NaN
20230927,058860,12,500.0,174.0,34802.0,4.96,5230.0,2330.0,1117.0,8.2,457.0,2.91,2060.0,7.02,0.53,4.22,6012.0,5358.0,195.0,159.0,5230.0,2330.0,4060.0,2190.0,3125.0,20230302,20230103,37.77,125.55,20410.0,58.7,NaN,NaN,NaN,NaN,NaN
20230928,058860,12,500.0,174.0,34802.0,4.96,5230.0,2330.0,1117.0,8.2,457.0,3.2,2060.0,7.02,0.53,4.22,6012.0,5358.0,195.0,159.0,5230.0,2330.0,4060.0,2190.0,3125.0,20230302,20230103,37.77,127.03,20410.0,58.7,NaN,NaN,NaN,NaN,NaN
20230929,058860,12,500.0,174.0,34802.0,4.98,5230.0,2330.0,1117.0,8.2,457.0,3.2,2060.0,7.02,0.53,4.22,6012.0,5358.0,195.0,159.0,5230.0,2330.0,4060.0,2190.0,3125.0,20230302,20230103,37.77,127.03,20410.0,58.7,NaN,NaN,NaN,NaN,NaN
20231004,058860,12,500.0,174.0,34802.0,4.98,5230.0,2330.0,1046.0,8.2,457.0,3.2,2050.0,6.57,0.5,4.06,6012.0,5358.0,195.0,159.0,5230.0,2330.0,4170.0,2250.0,3210.0,20230302,20230103,28.97,112.2,20410.0,58.7,NaN,NaN,NaN,NaN,NaN
20231005,058860,12,500.0,174.0,34802.0,4.7,5230.0,2330.0,1037.0,8.2,457.0,3.04,1920.0,6.52,0.5,4.04,6012.0,5358.0,195.0,159.0,5230.0,2330.0,3905.0,2105.0,3005.0,20230302,20230103,27.9,97.66,20410.0,58.7,NaN,NaN,NaN,NaN,NaN
20231006,058860,12,500.0,174.0,34802.0,4.52,5230.0,2330.0,1065.0,8.2,457.0,2.9,1900.0,6.69,0.51,4.11,6012.0,5358.0,195.0,159.0,5230.0,2330.0,3870.0,2090.0,2980.0,20230302,20230103,31.33,50.22,20410.0,58.7,NaN,NaN,NaN,NaN,NaN
20231010,058860,12,500.0,174.0,34802.0,4.25,5230.0,2330.0,1028.0,8.2,457.0,3.15,1950.0,6.46,0.49,4.02,6012.0,5358.0,195.0,159.0,5230.0,2330.0,3975.0,2145.0,3060.0,20230302,20230103,26.82,136.15,20410.0,58.7,NaN,NaN,NaN,NaN,NaN
