index,id,order_num,code,code_name,rate,purchase_rate,purchase_price,present_price,valuation_price,valuation_profit,holding_amount,buy_date,item_total_purchase,chegyul_check,reinvest_count,reinvest_date,invest_unit,reinvest_unit,sell_date,sell_price,sell_rate,rate_std,rate_std_mod_val,rate_std_htr,rate_htr,rate_std_mod_val_htr,yes_close,close,d1_diff_rate,d1_diff,open,high,low,volume,clo5,clo10,clo20,clo40,clo60,clo80,clo100,clo120,clo5_diff_rate,clo10_diff_rate,clo20_diff_rate,clo40_diff_rate,clo60_diff_rate,clo80_diff_rate,clo100_diff_rate,clo120_diff_rate
0,0,0,317400,자이에스앤디,-1.07,1.94,6300,6250,492367,-5333,79,202206220901,497700,0,0,0,500000,0,202207220900,6250,-1.07,0,0,0,0,0,6180,6210,3.33,0,6250,6210,6010,67175,6004,5937,5958,6753,7470,7922,8241,8393,-5.42,-13.9,-20.98,-26.36,-28.99,-30.53,-30.91,-31.52
0,0,0,035420,NAVER,2.9,2.84,235500,243000,484641,13641,2,202206230948,471000,0,0,0,500000,0,202207190900,243000,2.9,0,0,0,0,0,229000,246500,6.71,0,242500,247000,233000,986963,236400,240300,240650,253550,262716,278150,287400,293266,-2.97,-7.46,-12.68,-15.26,-20.28,-22.94,-24.12,-26.23
0,0,0,036810,에프에스티,-3.3,4.95,14850,14400,473867,-16183,33,202206230951,490050,0,0,0,500000,0,202207060900,14400,-3.3,0,0,0,0,0,14150,14750,3.51,0,14400,14950,14250,47991,14540,14640,16025,17753,19180,19878,20114,20667,-9.47,-16.07,-21.79,-26.96,-30.65,-31.15,-32.07,-34.12
0,0,0,006800,미래에셋증권,-2.67,1.98,6690,6530,481865,-13195,74,202206231009,495060,0,0,0,500000,0,202208230900,6530,-2.67,0,0,0,0,0,6560,6560,-1.35,0,6500,6600,6400,813127,6684,6677,6594,6537,6809,7078,7337,7516,-2.99,-6.96,-12.32,-14.7,-17.3,-18.59,-19.92,-20.58
0,0,0,096530,씨젠,1.91,5.19,36500,37300,483544,9044,13,202206231012,474500,0,0,0,500000,0,202206270900,37300,1.91,0,0,0,0,0,34700,37450,10.64,0,37500,37550,33850,677623,35920,37150,40265,40295,42088,44698,46436,48448,-5.45,-10.13,-15.27,-14.41,-18.64,-23.05,-26.09,-29
0,0,0,000070,삼양홀딩스,6.66,1.55,71900,76900,460113,28713,6,202206240900,431400,0,0,0,500000,0,202208160900,76900,6.66,0,0,0,0,0,70800,76100,1.87,0,76600,76400,74800,16684,74840,73960,73665,73030,75476,77808,79240,79802,-2.64,-6.76,-9.94,-12.47,-14.14,-14.29,-15.14,-17.07
0,0,0,052400,코나아이,0.91,1.83,16700,16900,488729,4429,29,202206240901,484300,0,0,0,500000,0,202206290900,16900,0.91,0,0,0,0,0,16400,17400,-0.85,0,16900,17800,17000,29685,16980,17375,19185,21623,22791,22721,23507,24792,-4.09,-8.94,-17.38,-25.8,-28.97,-28.91,-31.12,-34.78
0,0,0,073490,이노와이어리스,2.43,2.41,27650,28400,509771,12071,18,202206240902,497700,0,0,0,500000,0,202207180900,28400,2.43,0,0,0,0,0,27000,27850,2.58,0,28400,28350,26900,28352,27430,27440,27632,31565,34005,35833,36489,36770,-2.95,-9.41,-19.23,-24.87,-28.57,-29.16,-29.17,-30.26
0,0,0,290690,소룩스,3.95,2.59,7540,7860,517311,19671,66,202206240903,497640,0,0,0,500000,0,202206270900,7860,3.95,0,0,0,0,0,7350,7780,5.85,0,7780,7880,7260,34965,7834,8289,9248,10110,10880,11289,11416,11334,-8.22,-13.49,-21.55,-28.05,-32.95,-35.15,-35.77,-35.26
0,0,0,027360,아주IB투자,1.48,6.04,2545,2590,506220,7400,196,202206240906,498820,0,0,0,500000,0,202207050900,2590,1.48,0,0,0,0,0,2400,2515,-1.95,0,2525,2645,2500,241648,2631,2630,2825,3131,3372,3521,3562,3600,-8.75,-14.79,-21.66,-28.33,-32.06,-33.51,-33.89,-34.81
0,0,0,095610,테스,-3.52,3.09,20000,19350,482393,-17607,25,202206240906,500000,0,0,0,500000,0,202207150900,19350,-3.52,0,0,0,0,0,19400,19050,0.26,0,19350,19300,18650,58895,19330,19275,19960,22572,24205,24920,24998,25106,-6.82,-11.48,-18.05,-23.73,-25.49,-25.23,-24.92,-26.02
0,0,0,042420,네오위즈홀딩스,1.55,4.21,27200,27700,497205,7605,18,202206240909,489600,0,0,0,500000,0,202207050900,27700,1.55,0,0,0,0,0,26100,27400,0.37,0,27500,27900,26700,27643,28020,28130,30007,31948,35325,39471,42016,47013,-8.93,-13.35,-19.89,-22.69,-31.33,-37.42,-41.64,-48.28
0,0,0,026890,스틱인베스트먼트,11.36,3.45,6600,7370,551211,56211,75,202206240910,495000,0,0,0,500000,0,202206300900,7370,11.36,0,0,0,0,0,6380,7390,-0.54,0,7390,7440,7230,251414,7072,7114,7753,8554,9064,9295,9501,9927,-8.23,-13.02,-21.02,-28.09,-31.09,-32.47,-33.69,-37.24
0,0,0,041190,우리기술투자,4.62,3.04,5090,5340,521858,23038,98,202206240910,498820,0,0,0,500000,0,202206290900,5340,4.62,0,0,0,0,0,4940,5420,2.07,0,5290,5420,5250,482689,5222,5503,6017,6509,7195,7587,7734,7816,-10.08,-13.71,-20.23,-26.44,-33.13,-35.92,-36.66,-37.58
0,0,0,121800,비덴트,3.75,6.05,8410,8750,514808,18618,59,202206240911,496190,0,0,0,500000,0,202207060900,8750,3.75,0,0,0,0,0,7930,8710,6.22,0,8750,8780,8440,1095988,8510,8521,9069,10294,12073,13776,14259,14717,-7.81,-12.5,-21.73,-30.66,-41.13,-45.56,-46.51,-49.57
0,0,0,003540,대신증권,4.5,0.34,14600,15300,518747,22347,34,202206240911,496400,0,0,0,500000,0,202208240900,15300,4.5,0,0,0,0,0,14550,15200,-1.62,0,15300,15400,15000,38783,15550,15530,15442,15142,15419,15692,16184,16445,-2.94,-7.68,-9.59,-11.15,-14.26,-15.09,-14.64,-15.49
0,0,0,061970,LB세미콘,-2.42,3.32,8400,8220,483620,-11980,59,202206240911,495600,0,0,0,500000,0,202207060900,8220,-2.42,0,0,0,0,0,8130,8350,4.38,0,8300,8390,8020,147540,8298,8455,9140,10054,10648,10842,10889,11156,-7.13,-12.99,-19.34,-24.1,-27.06,-26.73,-27.14,-29.21
0,0,0,122990,와이솔,-1.36,2.33,8340,8250,485386,-6674,59,202206240914,492060,0,0,0,500000,0,202207050900,8250,-1.36,0,0,0,0,0,8150,8210,-2.96,0,8230,8480,8150,24571,8606,8648,9207,9941,10426,10566,10547,10544,-7.49,-11.73,-17.36,-21.58,-24.23,-24.11,-23.68,-23.63
0,0,0,033270,유나이티드제약,3.98,0.96,21050,21950,503440,19290,23,202206240915,484150,0,0,0,500000,0,202207060900,21950,3.98,0,0,0,0,0,20850,22150,5.23,0,22250,22300,21050,59918,21740,21870,23260,25400,27017,30968,33909,35898,-6,-10.86,-18.43,-22.29,-28.91,-37.43,-41.78,-44.45
0,0,0,053610,프로텍,4.23,2.19,21000,21950,503440,20440,23,202206240915,483000,0,0,0,500000,0,202207190900,21950,4.23,0,0,0,0,0,20550,22300,3.24,0,22150,22400,21950,34050,21620,21900,21965,24940,26272,27121,27502,28265,-7.72,-12.68,-22.67,-26.21,-27.65,-28.03,-29.6,-28.61
0,0,0,194370,제이에스코퍼레이션,12.23,3.67,15550,17500,558441,60841,32,202206240918,497600,0,0,0,500000,0,202207110900,17500,12.23,0,0,0,0,0,15000,17500,10.41,0,17300,19600,15850,528161,15830,16005,16590,18936,20506,21891,22457,22553,-8.14,-14.94,-22.65,-27.68,-32.85,-35.22,-35.69,-34.79
0,0,0,281820,케이씨텍,15.43,5.78,15550,18000,574399,76799,32,202206240918,497600,0,0,0,500000,0,202207060900,18000,15.43,0,0,0,0,0,14700,17800,4.09,0,17700,18100,17200,116620,17660,16770,17360,18742,19590,19940,20030,20179,-7.43,-13.43,-20.45,-24.49,-27.18,-27.43,-27.44,-28.7
0,0,0,067160,아프리카TV,-5.63,3.3,87600,82900,413336,-24664,5,202206240918,438000,0,0,0,500000,0,202207080900,82900,-5.63,0,0,0,0,0,84800,82200,-0.36,0,83600,85300,81600,92940,80400,82870,90005,96862,106541,117267,122468,128237,-7.38,-12.7,-16.98,-18.55,-27.69,-32.25,-34.44,-38.17
0,0,0,083450,GST,-0.28,3.19,21050,21050,482794,-1356,23,202206240919,484150,0,0,0,500000,0,202207050900,21050,-0.28,0,0,0,0,0,20400,20700,-1.9,0,20950,21300,20250,78111,21970,21940,23557,25965,27769,28600,29445,30450,-7.15,-12.73,-19.79,-25.99,-29.41,-30.8,-32.98,-34.83
