date,code,settlement_month,par_value,capital_stock,listed_stock,credit_rate,year_highest,year_lowest,market_cap,ROE,EPS,foreign_rate,sub_price,PER,PBR,EV,BPS,gross_profit,operation_income,net_income,250highest,250lowest,upper_limit,lower_limit,standard_price,250highest_date,250lowest_date,250lowest_rate,trading_rate,outstanding_stock,outstanding_rate,회사명,종목코드,업종,주요제품,상장일
20230923,009540,12,5000.0,3539.0,70773.0,0.38,130000.0,68100.0,81955.0,-2.2,-3065.0,24.89,92040.0,NaN,0.84,120.57,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,153400.0,82600.0,118000.0,20230717,20230103,70.04,109.52,44298.0,62.6,NaN,NaN,NaN,NaN,NaN
20230925,009540,12,5000.0,3539.0,70773.0,0.38,130000.0,68100.0,81955.0,-2.2,-3065.0,24.89,92040.0,NaN,0.84,120.57,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,153400.0,82600.0,118000.0,20230717,20230103,70.04,109.52,44298.0,62.6,NaN,NaN,NaN,NaN,NaN
20230926,009540,12,5000.0,3539.0,70773.0,0.38,130000.0,68100.0,81035.0,-2.2,-3065.0,25.03,90710.0,NaN,0.83,119.17,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,151100.0,81500.0,116300.0,20230717,20230103,68.14,60.99,44298.0,62.6,NaN,NaN,NaN,NaN,NaN
20230927,009540,12,5000.0,3539.0,70773.0,0.38,130000.0,68100.0,78558.0,-2.2,-3065.0,25.09,89310.0,NaN,0.81,115.39,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,148800.0,80200.0,114500.0,20230717,20230103,63.0,135.47,44298.0,62.6,NaN,NaN,NaN,NaN,NaN
20230928,009540,12,5000.0,3539.0,70773.0,0.38,130000.0,68100.0,78558.0,-2.2,-3065.0,25.04,89310.0,NaN,0.81,115.39,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,148800.0,80200.0,114500.0,20230717,20230103,63.0,148.72,44298.0,62.6,NaN,NaN,NaN,NaN,NaN
20230929,009540,12,5000.0,3539.0,70773.0,0.37,130000.0,68100.0,78558.0,-2.2,-3065.0,25.04,89310.0,NaN,0.81,115.39,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,148800.0,80200.0,114500.0,20230717,20230103,63.0,148.72,44298.0,62.6,NaN,NaN,NaN,NaN,NaN
20231004,009540,12,5000.0,3539.0,70773.0,0.37,130000.0,68100.0,74170.0,-2.2,-3065.0,25.04,86580.0,NaN,0.76,108.7,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,144300.0,77700.0,111000.0,20230717,20230103,53.89,142.44,44298.0,62.6,NaN,NaN,NaN,NaN,NaN
20231005,009540,12,5000.0,3539.0,70773.0,0.37,130000.0,68100.0,72896.0,-2.2,-3065.0,25.12,81740.0,NaN,0.75,106.76,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,136200.0,73400.0,104800.0,20230717,20230103,51.25,61.8,44298.0,62.6,NaN,NaN,NaN,NaN,NaN
20231006,009540,12,5000.0,3539.0,70773.0,0.38,130000.0,68100.0,71269.0,-2.2,-3065.0,25.18,80340.0,NaN,0.73,104.28,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,133900.0,72100.0,103000.0,20230717,20230103,47.87,83.83,44298.0,62.6,NaN,NaN,NaN,NaN,NaN
20231010,009540,12,5000.0,3539.0,70773.0,0.37,130000.0,68100.0,71764.0,-2.2,-3065.0,25.22,78540.0,NaN,0.74,105.04,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,130900.0,70500.0,100700.0,20230717,20230103,48.9,108.54,44298.0,62.6,NaN,NaN,NaN,NaN,NaN
20231011,009540,12,5000.0,3539.0,70773.0,0.37,130000.0,68100.0,74170.0,-2.2,-3065.0,25.27,79090.0,NaN,0.76,108.7,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,131800.0,71000.0,101400.0,20230717,20230103,53.89,85.33,44298.0,62.6,NaN,NaN,NaN,NaN,NaN
20231012,009540,12,5000.0,3539.0,70773.0,0.38,130000.0,68100.0,72542.0,-2.2,-3065.0,25.15,81740.0,NaN,0.75,106.22,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,136200.0,73400.0,104800.0,20230717,20230103,50.51,125.02,44298.0,62.6,NaN,NaN,NaN,NaN,NaN
20231013,009540,12,5000.0,3539.0,70773.0,0.37,130000.0,68100.0,70702.0,-2.2,-3065.0,25.13,79950.0,NaN,0.73,103.42,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,133200.0,71800.0,102500.0,20230717,20230103,46.7,98.17,44297.0,62.6,NaN,NaN,NaN,NaN,NaN
20231017,009540,12,5000.0,3539.0,70773.0,0.37,130000.0,68100.0,71198.0,-2.2,-3065.0,25.25,77920.0,NaN,0.73,104.17,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,129800.0,70000.0,99900.0,20230717,20230103,47.72,83.49,44297.0,62.6,NaN,NaN,NaN,NaN,NaN
20231018,009540,12,5000.0,3539.0,70773.0,0.39,130000.0,68100.0,71198.0,-2.2,-3065.0,25.26,78850.0,NaN,0.73,104.17,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,131400.0,70800.0,101100.0,20230717,20230103,47.72,70.89,44297.0,62.6,NaN,NaN,NaN,NaN,NaN
20231019,009540,12,5000.0,3539.0,70773.0,0.39,130000.0,68100.0,69570.0,-2.2,-3065.0,25.26,78460.0,NaN,0.72,101.69,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,130700.0,70500.0,100600.0,20230717,20230103,44.35,197.79,44297.0,62.6,NaN,NaN,NaN,NaN,NaN
20231022,009540,12,5000.0,3539.0,70773.0,0.38,130000.0,68100.0,68508.0,-2.2,-3065.0,25.29,76670.0,NaN,0.7,100.07,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,127700.0,68900.0,98300.0,20230717,20230103,42.14,80.4,44297.0,62.6,NaN,NaN,NaN,NaN,NaN
20231027,009540,12,5000.0,3539.0,70773.0,0.4,130000.0,68100.0,67022.0,-2.2,-3065.0,25.27,75580.0,NaN,0.69,97.81,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,125900.0,67900.0,96900.0,20230717,20230103,39.06,80.1,44297.0,62.6,NaN,NaN,NaN,NaN,NaN
20231030,009540,12,5000.0,3539.0,70773.0,0.4,130000.0,68100.0,66031.0,-2.2,-3065.0,25.27,73860.0,NaN,0.68,96.3,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,123100.0,66300.0,94700.0,20230717,20230103,37.0,104.38,44297.0,62.6,NaN,NaN,NaN,NaN,NaN
20231031,009540,12,5000.0,3539.0,70773.0,0.39,130000.0,68100.0,63908.0,-2.2,-3065.0,25.27,72770.0,NaN,0.66,93.06,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,121200.0,65400.0,93300.0,20230717,20230103,32.6,122.2,44297.0,62.6,NaN,NaN,NaN,NaN,NaN
20231101,009540,12,5000.0,3539.0,70773.0,0.37,130000.0,68100.0,65111.0,-2.2,-3065.0,25.31,70430.0,NaN,0.67,94.9,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,117300.0,63300.0,90300.0,20230717,20230103,35.1,48.69,44297.0,62.6,NaN,NaN,NaN,NaN,NaN
20231102,009540,12,5000.0,3539.0,70773.0,0.38,130000.0,68100.0,66031.0,-2.2,-3065.0,25.31,71760.0,NaN,0.68,96.3,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,119600.0,64400.0,92000.0,20230717,20230103,37.0,145.59,44297.0,62.6,NaN,NaN,NaN,NaN,NaN
20231103,009540,12,5000.0,3539.0,70773.0,0.36,130000.0,68100.0,68155.0,-2.2,-3065.0,25.24,72770.0,NaN,0.7,99.54,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,121200.0,65400.0,93300.0,20230717,20230103,41.41,85.73,44297.0,62.6,NaN,NaN,NaN,NaN,NaN
20231106,009540,12,5000.0,3539.0,70773.0,0.36,130000.0,68100.0,72613.0,-2.2,-3065.0,25.21,75110.0,NaN,0.75,106.33,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,125100.0,67500.0,96300.0,20230717,20230103,50.66,212.42,44297.0,62.6,NaN,NaN,NaN,NaN,NaN
20231107,009540,12,5000.0,3539.0,70773.0,0.38,130000.0,68100.0,71905.0,-2.2,-3065.0,25.18,80020.0,NaN,0.74,105.25,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,133300.0,71900.0,102600.0,20230717,20230103,49.19,24.38,44297.0,62.6,NaN,NaN,NaN,NaN,NaN
20231108,009540,12,5000.0,3539.0,70773.0,0.37,130000.0,68100.0,69782.0,-2.2,-3065.0,25.1,79240.0,NaN,0.72,102.02,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,132000.0,71200.0,101600.0,20230717,20230103,44.79,52.81,44297.0,62.6,NaN,NaN,NaN,NaN,NaN
20231109,009540,12,5000.0,3539.0,70773.0,0.38,130000.0,68100.0,69358.0,-2.2,-3065.0,25.1,76900.0,NaN,0.71,101.37,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,128100.0,69100.0,98600.0,20230717,20230103,43.91,102.49,44297.0,62.6,NaN,NaN,NaN,NaN,NaN
20231110,009540,12,5000.0,3539.0,70773.0,0.38,130000.0,68100.0,68721.0,-2.2,-3065.0,25.16,76440.0,NaN,0.71,100.4,137417.0,173020.0,-3556.0,-2952.0,130000.0,68100.0,127400.0,68600.0,98000.0,20230717,20230103,42.58,72.24,44297.0,62.6,NaN,NaN,NaN,NaN,NaN
